Country,State,City,Station,Last Update,Latitude,Longitude,Pollutant Id,Pollutant Min,Pollutant Max,Pollutant Avg
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",27-11-2025 18:00,25.251013,86.989001,PM10,58,142,114
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",27-11-2025 18:00,25.204762,85.51496,PM2.5,40,200,94
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",27-11-2025 18:00,25.204762,85.51496,SO2,10,10,10
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",27-11-2025 18:00,25.204762,85.51496,CO,28,104,42
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",27-11-2025 18:00,25.204762,85.51496,OZONE,1,10,5
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",27-11-2025 18:00,25.56752,83.966379,PM2.5,72,227,162
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",27-11-2025 18:00,25.56752,83.966379,PM10,69,148,123
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",27-11-2025 18:00,25.56752,83.966379,CO,21,29,24
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",27-11-2025 18:00,26.349082,92.68449,NH3,1,4,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",27-11-2025 18:00,26.349082,92.68449,OZONE,9,14,10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",27-11-2025 18:00,26.446912,91.439057,NH3,3,8,6
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",27-11-2025 18:00,26.446912,91.439057,SO2,6,9,8
India,Assam,Silchar,"Tarapur, Silchar - PCBA",27-11-2025 18:00,24.82827,92.79525,PM10,39,62,52
India,Assam,Silchar,"Tarapur, Silchar - PCBA",27-11-2025 18:00,24.82827,92.79525,SO2,5,6,6
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",27-11-2025 18:00,26.987634,94.636574,PM10,33,91,56
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",27-11-2025 18:00,26.146529,87.454184,PM10,14,131,75
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",27-11-2025 18:00,26.071318,91.87488,SO2,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",27-11-2025 18:00,26.071318,91.87488,CO,42,62,50
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",27-11-2025 18:00,26.071318,91.87488,OZONE,15,35,27
India,Assam,Guwahati,"IITG, Guwahati - PCBA",27-11-2025 18:00,26.2028636,91.70046436,OZONE,1,44,32
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",27-11-2025 18:00,26.10887,91.589544,PM10,43,92,73
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",27-11-2025 18:00,26.10887,91.589544,SO2,4,18,12
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",27-11-2025 18:00,26.1875,91.744194,CO,10,82,19
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",27-11-2025 18:00,26.181742,91.78063,PM2.5,37,290,121
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",27-11-2025 18:00,26.146529,87.454184,NH3,5,6,6
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",27-11-2025 18:00,26.146529,87.454184,CO,25,34,32
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",27-11-2025 18:00,25.5626095,84.663264,NO2,6,8,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",27-11-2025 18:00,25.5626095,84.663264,SO2,9,10,10
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",27-11-2025 18:00,25.42742023,86.13886079,NO2,15,22,20
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",27-11-2025 18:00,25.42742023,86.13886079,SO2,5,16,7
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",27-11-2025 18:00,25.42742023,86.13886079,CO,27,32,28
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",27-11-2025 18:00,11.654054,92.734055,NH3,NA,NA,NA
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",27-11-2025 18:00,11.654054,92.734055,CO,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",27-11-2025 18:00,16.5150833,80.5181667,PM2.5,188,318,258
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",27-11-2025 18:00,25.560083,87.553265,CO,48,96,70
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27-11-2025 18:00,27.308328,84.531742,PM10,26,143,64
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27-11-2025 18:00,27.308328,84.531742,NO2,4,11,6
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27-11-2025 18:00,27.308328,84.531742,OZONE,7,13,11
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",27-11-2025 18:00,25.7808257,84.7446768,NO2,1,3,2
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",27-11-2025 18:00,25.7808257,84.7446768,SO2,20,34,24
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",27-11-2025 18:00,24.7955,84.9994,CO,6,102,36
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",27-11-2025 18:00,16.9872867,81.7363176,PM10,128,171,150
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",27-11-2025 18:00,14.675886,77.593027,PM10,49,100,73
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",27-11-2025 18:00,22.348441,82.549611,PM10,92,93,92
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",27-11-2025 18:00,22.348441,82.549611,NH3,1,2,2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",27-11-2025 18:00,22.348441,82.549611,SO2,8,22,15
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",27-11-2025 18:00,22.348441,82.549611,OZONE,35,36,35
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",27-11-2025 18:00,22.12665,83.483212,PM10,32,158,84
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",27-11-2025 18:00,22.1910172,83.5197009,NO2,20,48,31
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",27-11-2025 18:00,21.258815,81.578979,PM2.5,36,114,80
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",27-11-2025 18:00,21.258815,81.578979,NO2,61,72,65
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",27-11-2025 18:00,21.258815,81.578979,NH3,1,2,2
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",27-11-2025 18:00,21.185571,81.343175,SO2,7,12,9
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",27-11-2025 18:00,21.224231,81.40835,PM10,34,119,69
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",27-11-2025 18:00,22.08815,82.13737,SO2,10,17,15
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",27-11-2025 18:00,22.118125,83.140608,NO2,8,25,12
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",27-11-2025 18:00,22.118125,83.140608,NH3,5,5,5
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",27-11-2025 18:00,22.368195,82.746431,PM10,72,86,85
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",27-11-2025 18:00,22.368195,82.746431,SO2,8,34,14
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",27-11-2025 18:00,30.751462,76.762879,NH3,4,8,4
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",27-11-2025 18:00,30.719859,76.738637,PM10,NA,NA,NA
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",27-11-2025 18:00,21.194815,81.31477,PM10,45,127,78
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",27-11-2025 18:00,21.194815,81.31477,SO2,4,47,18
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",27-11-2025 18:00,21.194815,81.31477,OZONE,3,94,72
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",27-11-2025 18:00,21.185571,81.343175,PM2.5,32,122,65
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",27-11-2025 18:00,28.695381,77.181665,NH3,5,7,6
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",27-11-2025 18:00,28.695381,77.181665,CO,8,157,51
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",27-11-2025 18:00,28.4706914,77.1099364,PM2.5,236,383,329
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",27-11-2025 18:00,28.4706914,77.1099364,NO2,28,101,55
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",27-11-2025 18:00,28.4706914,77.1099364,CO,47,118,72
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",27-11-2025 18:00,25.599486,85.113666,OZONE,22,29,26
India,Bihar,Patna,"Samanpura, Patna - BSPCB",27-11-2025 18:00,25.596727,85.085624,CO,11,116,62
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",27-11-2025 18:00,25.0328,85.41948,OZONE,31,34,32
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",27-11-2025 18:00,21.237755,81.705301,OZONE,2,11,8
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",27-11-2025 18:00,22.06631475,83.33820077,NO2,25,87,43
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",27-11-2025 18:00,24.952822,84.002396,SO2,4,6,5
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",27-11-2025 18:00,26.2271665,84.3570427,OZONE,7,8,8
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",27-11-2025 18:00,25.592539,85.227158,PM2.5,59,72,65
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",27-11-2025 18:00,25.592539,85.227158,NH3,4,5,5
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",27-11-2025 18:00,25.859655,85.77944,CO,NA,NA,NA
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",27-11-2025 18:00,22.977134,72.553024,OZONE,17,48,35
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",27-11-2025 18:00,23.002657,72.591912,NO2,59,60,60
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",27-11-2025 18:00,23.002657,72.591912,CO,14,60,44
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",27-11-2025 18:00,23.020509,72.579261,PM10,143,233,184
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",27-11-2025 18:00,23.016834,72.625775,PM2.5,8,282,173
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",27-11-2025 18:00,23.016834,72.625775,NH3,4,6,4
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",27-11-2025 18:00,23.016834,72.625775,CO,4,101,15
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",27-11-2025 18:00,23.041137,72.456691,PM10,105,285,163
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",27-11-2025 18:00,23.041137,72.456691,NH3,11,24,15
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",27-11-2025 18:00,23.023389,72.515201,PM10,94,140,118
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",27-11-2025 18:00,28.73282,77.170633,NO2,106,170,144
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",27-11-2025 18:00,28.73282,77.170633,SO2,14,57,34
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",27-11-2025 18:00,28.73282,77.170633,CO,32,166,68
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",27-11-2025 18:00,28.588333,77.221667,PM10,161,348,218
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",27-11-2025 18:00,28.588333,77.221667,NO2,20,191,81
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",27-11-2025 18:00,28.588333,77.221667,SO2,8,40,19
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",27-11-2025 18:00,28.5918245,77.2273074,PM2.5,256,456,346
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",27-11-2025 18:00,28.5918245,77.2273074,PM10,195,434,278
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",27-11-2025 18:00,28.611281,77.237738,NO2,59,198,112
India,Delhi,Delhi,"Narela, Delhi - DPCC",27-11-2025 18:00,28.822836,77.101981,PM2.5,248,500,405
India,Delhi,Delhi,"Narela, Delhi - DPCC",27-11-2025 18:00,28.822836,77.101981,CO,2,110,49
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",27-11-2025 18:00,28.56789,77.250515,NH3,14,26,20
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",27-11-2025 18:00,28.56789,77.250515,OZONE,2,293,165
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",27-11-2025 18:00,28.6573814,77.1585447,PM2.5,247,459,355
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",27-11-2025 18:00,28.6573814,77.1585447,OZONE,15,322,211
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",27-11-2025 18:00,28.530785,77.271255,PM2.5,312,500,398
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",27-11-2025 18:00,28.530785,77.271255,NH3,10,15,13
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",27-11-2025 18:00,28.623763,77.287209,NH3,10,16,13
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",27-11-2025 18:00,28.672342,77.31526,PM10,157,500,383
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",27-11-2025 18:00,28.699793,77.165453,PM2.5,293,500,434
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",27-11-2025 18:00,28.699793,77.165453,PM10,210,500,422
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",27-11-2025 18:00,28.699793,77.165453,NH3,9,17,13
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",27-11-2025 18:00,23.107969,72.574648,SO2,10,25,17
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",27-11-2025 18:00,22.977134,72.553024,PM2.5,79,251,146
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",27-11-2025 18:00,22.977134,72.553024,CO,44,103,59
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",27-11-2025 18:00,28.674045,77.131023,NO2,47,100,69
India,Delhi,Delhi,"Pusa, Delhi - DPCC",27-11-2025 18:00,28.639652,77.146275,PM10,189,457,280
India,Delhi,Delhi,"Pusa, Delhi - DPCC",27-11-2025 18:00,28.639652,77.146275,NO2,90,231,126
India,Delhi,Delhi,"Pusa, Delhi - DPCC",27-11-2025 18:00,28.639652,77.146275,CO,2,102,45
India,Delhi,Delhi,"Pusa, Delhi - IMD",27-11-2025 18:00,28.63611,77.173332,CO,84,178,107
India,Delhi,Delhi,"Pusa, Delhi - IMD",27-11-2025 18:00,28.63611,77.173332,OZONE,14,142,77
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",27-11-2025 18:00,28.563262,77.186937,NO2,48,205,95
India,Delhi,Delhi,"Rohini, Delhi - DPCC",27-11-2025 18:00,28.732528,77.11992,NH3,12,29,21
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",27-11-2025 18:00,28.6514781,77.1473105,OZONE,10,22,15
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",27-11-2025 18:00,28.710508,77.249485,PM10,130,500,258
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",27-11-2025 18:00,28.710508,77.249485,NO2,23,105,57
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",27-11-2025 18:00,28.531346,77.190156,PM2.5,183,422,330
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",27-11-2025 18:00,28.531346,77.190156,PM10,130,398,213
India,Delhi,Delhi,"Bawana, Delhi - DPCC",27-11-2025 18:00,28.7762,77.051074,NH3,6,10,8
India,Delhi,Delhi,"Bawana, Delhi - DPCC",27-11-2025 18:00,28.7762,77.051074,CO,54,131,75
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",27-11-2025 18:00,28.5512005,77.2735737,NO2,1,109,37
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",27-11-2025 18:00,28.656756,77.227234,PM2.5,252,427,351
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",27-11-2025 18:00,28.656756,77.227234,NO2,49,157,109
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",27-11-2025 18:00,28.498571,77.26484,PM10,188,459,293
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",27-11-2025 18:00,28.498571,77.26484,CO,60,138,89
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",27-11-2025 18:00,28.6811736,77.3025234,SO2,5,12,9
India,Delhi,Delhi,"ITO, Delhi - CPCB",27-11-2025 18:00,28.628624,77.24106,PM2.5,313,500,395
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",27-11-2025 18:00,28.611281,77.237738,OZONE,7,303,161
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",27-11-2025 18:00,28.636429,77.201067,SO2,1,26,15
India,Delhi,Delhi,"Mundka, Delhi - DPCC",27-11-2025 18:00,28.684678,77.076574,PM2.5,243,500,432
India,Delhi,Delhi,"Mundka, Delhi - DPCC",27-11-2025 18:00,28.684678,77.076574,SO2,3,110,47
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",27-11-2025 18:00,27.9002,76.9938,CO,59,84,74
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",27-11-2025 18:00,28.360699,76.93609,NO2,48,63,59
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",27-11-2025 18:00,28.360699,76.93609,NH3,16,18,17
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",27-11-2025 18:00,28.060249,76.113115,PM2.5,53,351,220
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",27-11-2025 18:00,28.060249,76.113115,PM10,48,230,132
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",27-11-2025 18:00,28.060249,76.113115,NH3,13,23,18
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",27-11-2025 18:00,28.1485564,77.3320667,SO2,12,13,13
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",27-11-2025 18:00,28.3153,76.9143,PM10,56,195,99
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",27-11-2025 18:00,30.7057778,76.85318056,PM2.5,51,82,56
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",27-11-2025 18:00,28.4227,77.0667,PM2.5,NA,NA,NA
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",27-11-2025 18:00,28.4227,77.0667,CO,17,31,22
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",27-11-2025 18:00,28.4275,77.1465,PM2.5,166,431,314
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",27-11-2025 18:00,28.4275,77.1465,PM10,109,400,184
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",27-11-2025 18:00,28.4275,77.1465,NH3,11,20,15
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",27-11-2025 18:00,28.4275,77.1465,SO2,1,12,7
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",27-11-2025 18:00,28.4275,77.1465,OZONE,10,44,31
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",27-11-2025 18:00,28.4501238,77.0263051,NO2,9,45,26
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",27-11-2025 18:00,29.14056,75.744941,PM10,NA,NA,NA
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",27-11-2025 18:00,30.1480566,77.2893471,NO2,11,38,18
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",27-11-2025 18:00,34.066206,74.81982,PM2.5,89,214,132
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",27-11-2025 18:00,23.80569,86.44268,OZONE,1,34,20
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",27-11-2025 18:00,23.707909,86.41467,PM10,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",27-11-2025 18:00,23.707909,86.41467,OZONE,2,21,4
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",27-11-2025 18:00,22.410802,73.097923,PM10,136,241,169
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",27-11-2025 18:00,20.362421,72.918013,PM2.5,29,74,55
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",27-11-2025 18:00,20.362421,72.918013,NO2,11,37,18
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",27-11-2025 18:00,22.969611,72.6435,NO2,23,46,41
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",27-11-2025 18:00,22.969611,72.6435,CO,9,34,13
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",27-11-2025 18:00,30.379589,76.778328,NO2,20,25,22
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",27-11-2025 18:00,30.7057778,76.85318056,SO2,8,9,9
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",27-11-2025 18:00,30.7057778,76.85318056,CO,18,22,20
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",27-11-2025 18:00,28.52123,76.37138,PM10,140,216,166
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",27-11-2025 18:00,28.52123,76.37138,SO2,4,6,5
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",27-11-2025 18:00,29.5364,75.0158,CO,40,70,50
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",27-11-2025 18:00,29.0272,77.0621,NH3,13,38,18
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",27-11-2025 18:00,23.023389,72.515201,NH3,11,23,15
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",27-11-2025 18:00,23.076793,72.627874,NH3,3,7,5
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",27-11-2025 18:00,23.243639,72.68994,PM2.5,119,168,146
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",27-11-2025 18:00,28.39072,77.30059,SO2,8,9,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",27-11-2025 18:00,28.376058,77.315741,CO,2,34,18
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",27-11-2025 18:00,29.503664,75.467934,OZONE,10,13,11
India,Haryana,Jind,"Police Lines, Jind - HSPCB",27-11-2025 18:00,29.307814,76.337619,OZONE,9,109,78
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",27-11-2025 18:00,29.8006,76.4155,OZONE,9,23,19
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",27-11-2025 18:00,29.6953,77.0027,NO2,6,7,6
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",27-11-2025 18:00,28.3419248,77.319699,PM10,NA,NA,NA
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",27-11-2025 18:00,28.806223,76.141105,PM2.5,231,322,295
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",27-11-2025 18:00,28.806223,76.141105,OZONE,7,18,13
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",27-11-2025 18:00,8.5149093,76.9435879,CO,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",27-11-2025 18:00,10.5324,76.2159,PM10,50,56,53
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",27-11-2025 18:00,10.5324,76.2159,CO,22,32,29
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",27-11-2025 18:00,23.210494,77.425409,CO,26,66,32
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",27-11-2025 18:00,23.233584,77.400574,PM2.5,NA,NA,NA
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",27-11-2025 18:00,23.233584,77.400574,PM10,NA,NA,NA
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",27-11-2025 18:00,23.233584,77.400574,NH3,6,7,6
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",27-11-2025 18:00,23.233584,77.400574,OZONE,73,303,250
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",27-11-2025 18:00,23.81748678,79.446246,SO2,1,31,6
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",27-11-2025 18:00,12.21041,76.37376,NH3,4,6,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",27-11-2025 18:00,13.94,75.555917,PM2.5,23,61,31
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",27-11-2025 18:00,13.94,75.555917,PM10,34,79,44
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",27-11-2025 18:00,13.94,75.555917,NO2,20,29,25
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",27-11-2025 18:00,13.34194444,74.74694444,SO2,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",27-11-2025 18:00,16.7602,77.1428,NO2,6,27,11
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",27-11-2025 18:00,16.7602,77.1428,NH3,2,2,2
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",27-11-2025 18:00,16.7602,77.1428,CO,20,36,24
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",27-11-2025 18:00,10.073232,76.302765,PM2.5,50,92,69
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",27-11-2025 18:00,11.875,75.3732,SO2,4,5,5
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",27-11-2025 18:00,8.8787,76.6073,CO,14,16,15
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",27-11-2025 18:00,8.8787,76.6073,OZONE,29,35,34
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",27-11-2025 18:00,8.5637,76.8865,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",27-11-2025 18:00,8.5637,76.8865,SO2,1,89,17
